problem_ordinal,example_idx,steps,our,weak,strong,our_power,weak_power,strong_power,speedup_vs_weak,speedup_vs_strong,power_vs_weak,power_vs_strong
0,0,5,6207.281846561744,6814.568159364038,6252.1368476786865,3901.8912375924365,4763.330893701062,4508.4795782698775,1.097834499514256,1.0072261905010464,1.2207749021318584,1.1554600842876699
1,1,4,769.1937112750245,961.4086884031494,821.5054850878906,416.7583483193664,671.9828852146015,619.1379933357239,1.2498915088755824,1.0680085822934688,1.6124041376122689,1.4856042976283028
2,2,8,4161.818827926074,5279.708920867798,4157.646325853931,2592.0405148593363,3690.432933558592,3245.899346812956,1.2686061405269757,0.9989974330347718,1.4237558835992434,1.2522564088814419
3,3,18,2771.4054623084717,3890.5484170356194,2789.1144867499997,1647.2060579971578,2719.305343050297,2193.4834803502767,1.4038178353718571,1.0063899074611684,1.6508592412273588,1.3316387890276091
4,4,14,3691.0376460660154,5127.57314461433,3751.054890139502,2184.6458230204216,3584.027371202216,2951.2057361393113,1.3891955694571156,1.016260263326616,1.6405530514081472,1.3508852121663677
5,5,68,24859.27085560032,34854.11312788501,23629.984616072266,16571.41675424037,24362.314851543644,18953.571669902518,1.402056936035718,0.9505501892364989,1.470140737683741,1.1437508301788735
6,6,7,1260.6269057007812,1655.087879090503,1311.742961929419,700.7245909741212,1156.8333016874615,1008.9315898418427,1.3129085787443522,1.0405481241099026,1.6509100959041199,1.4398404206697863
7,7,21,2880.023468389331,4379.05752677002,2921.8319118463623,1829.0727476161485,3060.741901612244,2354.419114463816,1.5204936955666657,1.014516702351878,1.6733844542822827,1.2872200504503486
8,8,9,47677.423537880335,57324.85714394311,47282.134803737965,31312.465263410948,40069.98090591225,34097.11216068268,1.2023480484090707,0.9917091003495961,1.2796814485486896,1.0889309376903527
9,9,6,2214.6111416164426,2843.6707937401366,2329.5804449703246,1297.7906211572629,1987.663168681955,1859.5799667329065,1.2840497098125063,1.0519139912165194,1.53157461325273,1.4328813418875583
10,10,5,1096.2479104185547,1355.0830493479248,1165.58637499375,590.6874763802559,947.1508115437995,874.3048969186119,1.2361100408670744,1.0632507153867425,1.6034719702336633,1.4801480171483725
11,11,14,3191.8073208894534,4208.902257498878,3067.1218773286623,1819.5096012260988,2941.8764201341155,2394.9542384058946,1.3186579997961758,0.9609357862096621,1.616851275833717,1.3162635892616479
12,12,15,4252.124394954188,5572.301019995021,4311.955400819666,2698.399172961624,3894.881747274116,3299.562045630775,1.3104746010270607,1.0140708503110767,1.4434045882838358,1.222785004788356
13,13,28,11185.39705437444,13269.069772611036,9156.977071491967,6498.5720897014535,9274.787202443911,7237.798942707606,1.1862850919021872,0.8186546286178381,1.427203864852409,1.1137521970676658
14,14,3,10333.005666732788,14654.343243721387,10333.005666732788,7451.061792624682,10243.35446175805,8717.91594529152,1.4182072202767861,1.0,1.374750974672801,1.170023305124219
15,15,10,5126.440640401636,6184.098505731201,4991.316119765649,3089.0605904115932,4322.580351106111,3825.110201524755,1.2063142713472834,0.9736416492232317,1.3993187328611645,1.2382761974296816
16,16,6,4379.241588899169,4478.068854872583,3920.6282822860107,2285.1065482411514,3130.107358429536,2913.541559153626,1.022567210318775,0.8952756322520123,1.3697861751080196,1.2750134392622443
17,17,15,19312.22458678473,24946.082080944336,18274.642507052977,13112.546057895672,17437.154567868085,14660.483452086828,1.2917249366504793,0.9462733008789797,1.3298069261970955,1.118050101586417
18,18,9,21054.19354643146,29682.817208113305,21054.19354643146,15377.247032210986,20748.19506008879,17297.530887007713,1.409829217284095,1.0,1.3492789064666248,1.1248782601186205
19,19,26,11388.062962648513,14790.75863295293,11283.502237454444,7397.181959801018,10338.468720685292,8564.773945186507,1.298794947083174,0.9908183924222218,1.3976226050499094,1.1578428098336109
20,20,5,7330.380439508325,11225.034513479712,7267.286776132471,5279.255870208528,7846.246764424718,6436.651187475926,1.5313031303232898,0.9913928528135046,1.4862410455803112,1.2192345561045295
21,21,24,6712.428573988158,9677.876058543898,6412.346679976292,4222.635965336722,6764.5846196469865,5351.471276116544,1.4417845868851955,0.9552945866456238,1.6019814815146076,1.2673295354007166
22,22,7,5248.5630001223635,7062.873442739917,5290.119552215869,3533.6901687309573,4936.875384926403,4242.048927122601,1.3456775583288711,1.0079177009197635,1.3970877890234976,1.2004586493348492
23,23,9,6993.222690785291,9858.863029973267,7089.139992881848,4768.040074962683,6891.251185199314,5766.34271800518,1.409773929116246,1.0137157511404498,1.4453006008455682,1.2093737945460348
24,24,13,13861.259530926194,19200.535889347244,13134.699051934496,9445.822348958114,13421.03862082652,10989.935600996017,1.385194169873846,0.9475833723933492,1.4208438529766418,1.1634704946793988
25,25,11,7870.1033592820195,10617.507432650465,7906.678498314001,5238.052876003305,7421.522745315476,6272.209713578224,1.3490937727175019,1.0046473518024188,1.4168476189530534,1.1974315384085992
26,26,8,8614.995142221193,10673.33456750437,8575.24198905957,5775.422686660757,7460.577276147951,6606.068096637726,1.2389251985988325,0.9953855861198578,1.2917803043886853,1.1438241761759662
27,27,28,15651.309852155398,21982.026089901716,15151.95657908047,10630.290936832167,15365.143604615694,12798.000086503254,1.4044847554324338,0.9680951129463352,1.4454113905178325,1.2039181394518883
28,28,6,2567.4839582166014,3664.0256546472174,2636.105006295459,1677.1771133860516,2561.0912299584043,2183.5147676467896,1.4270880419413736,1.0267269627369056,1.527024909604102,1.301898738194974
29,29,5,32111.684740912402,36795.61873065989,32111.684740912402,20763.787504911423,25720.08514615366,22580.893574237823,1.1458638507303183,1.0,1.2386991120993645,1.0875132279646276
30,30,4,1336.1608656194092,1555.9801076081542,1334.3006925725342,801.0480531902466,1087.5882955460995,1060.8682887554169,1.1645155517160297,0.9986078225348917,1.3577066834064204,1.3243503739013067
31,31,26,16998.94312698939,20635.739051221095,16713.71379596217,11057.750964411724,14424.110002013143,12720.628904543597,1.2139424726033425,0.9832207609086967,1.3044343328436057,1.150381207307316
32,32,5,1021.004115781079,1273.9692188403076,1102.2569511570557,550.7458290649937,890.4522466637749,826.8837384203046,1.2477611002240745,1.0795813005257255,1.6168116028686117,1.5013890160986108
33,33,7,2051.0294193716427,2978.2965927708497,2173.6727812499144,1268.4549659667623,2081.7561676332243,1806.7605592285283,1.4520984265956,1.0597960032751967,1.6411746758755432,1.4243789552682247
34,34,5,6309.267451325207,7021.2937903456295,6411.182462091809,3972.0499891970367,4907.832103910794,4669.252590537071,1.1128540428050593,1.0161532240553848,1.2355917265036558,1.1755271467469564
35,35,15,6443.39647998418,9550.911728389501,6476.580508048144,4367.384540409806,6675.930598894661,5343.755250932682,1.4822790678888895,1.005150083215746,1.5285877708099038,1.2235595930445047
36,36,5,1483.0210776306885,1805.285584805298,1535.3877082764404,810.2830817098956,1261.842371578903,1163.3615826807256,1.217302715406761,1.0353107797560195,1.55728584251828,1.4357470974535813
37,37,8,9470.372102861842,12541.405753958521,9468.300298677881,6524.625844469049,8766.359016826607,7546.044174671173,1.3242780344574472,0.9997812330749565,1.3435803409720244,1.156548184455356
38,38,4,11867.258835073852,13015.904548646973,11963.50622177124,7597.3247606776185,9098.075441552235,8696.263957500458,1.0967911570427944,1.0081103301137182,1.1975367288025163,1.1446481796474925
39,39,5,1002.0206066402833,1282.712265754541,1098.0829593746582,543.0619812364806,896.5636365960243,826.306272983551,1.2801256353952646,1.0958686399239497,1.650941637554275,1.5215689949463236
40,40,4,12404.56145471963,13998.220012142114,12020.866582161036,8064.464710840819,9784.71392241694,9112.733748435974,1.1284735912059298,0.9690682436489839,1.2133122622836505,1.129986189434991
41,41,10,4243.643061472388,5424.637050038135,4168.338941489477,2603.724200712221,3791.716802763855,3269.5539720235492,1.2782972015926302,0.9822548412078789,1.4562666820574435,1.255722081136396
42,42,6,4063.4815097009036,4949.292073230761,4056.6167745782227,2582.482520551792,3459.492453207502,3131.725325403516,1.2179930095449256,0.9983106272032265,1.3395995619239747,1.2126801635560998
43,43,17,13084.180276967249,18358.35800198584,13157.24063059579,9159.274334575299,12832.314588692108,10837.292104698825,1.4030957701112536,1.005583869381344,1.4010186964540923,1.1832042265389067
44,44,15,15157.022006843017,19137.458508621945,14823.63925250647,9922.420540310686,13376.926694294754,11646.369718085214,1.2626133616472854,0.9780047324477041,1.34815155636166,1.1737428050716896
45,45,5,3479.5100769894043,4242.554992439306,3520.9078189937986,2261.6621887791835,2965.4936947534757,2711.8321623802185,1.2192966534271732,1.0118975778452732,1.311200987250095,1.1990438606766607
46,46,5,6070.649957855225,7525.004611510766,6149.770498275757,3973.764005635147,5259.925954959625,4709.231738805771,1.2395714896678656,1.0130332898404317,1.3236633950834995,1.1850808785140905
47,47,30,17003.035380943038,22270.022039052103,14610.561497903562,10901.36325256536,15566.431924391849,11989.06600447302,1.3097674350552897,0.8592913659568717,1.4279344301941947,1.0997767643098855
48,48,8,13254.358222369325,16736.948004631617,12544.710789965759,9102.976003111404,11699.042981839099,10193.99585044384,1.2627505401494838,0.9464593139480796,1.2851888193312118,1.1198530949614198
49,49,8,7927.997349062744,10079.305878566822,7894.493991219727,5202.25454155571,7045.351177201409,6162.1294140815735,1.2713558588359528,0.9957740452767712,1.354288053558896,1.1845113238612923
50,50,8,6619.283622553417,8090.171646109374,6638.6999397104,4220.19558659375,5654.946376414453,5042.314202785492,1.2222125697325166,1.0029332958465214,1.33997258192925,1.1948058091912512
51,51,7,2392.0244706826907,3132.873021564136,2459.2172412698487,1488.3841315197633,2189.8051107085307,1917.5414106845856,1.3097161253831173,1.0280903357848932,1.4712634086420677,1.2883377147582307
52,52,4,17143.70608142044,20834.0185637105,17143.70608142044,11440.220589388473,14562.937101332836,12716.743121087551,1.2152575682739597,1.0,1.2729594667816877,1.1115819858301625
53,53,20,3420.1334591816167,4894.850550931641,3400.0923120300786,2093.7306810749706,3421.291648797217,2690.165727961801,1.4311870017209505,0.9941402441189141,1.6340648201423142,1.284867128460193
54,54,5,23126.292593732644,26009.131144132763,23175.44573197727,15405.202980045338,18180.330365905596,17180.13431096077,1.1246563208830709,1.002125422310792,1.1801422149032983,1.1152163547091547
55,55,7,12026.12236062218,15119.764162392235,11777.355643165089,7747.186398218829,10568.641916113773,8652.204177950152,1.2572434995256447,0.9793144697852367,1.3641909943645645,1.1168188982698801
56,56,55,16185.925994732752,23500.04766323241,16087.81918697085,10490.220556332853,16425.958838199498,12734.625520187989,1.4518815711180089,0.9939387584130912,1.5658354130870291,1.2139521234851642
57,57,7,6670.276540569567,10102.990399278127,6644.035630800891,4687.803358553998,7061.917066554607,5781.410596489906,1.5146284172523146,0.9960659937246866,1.506444815708509,1.2332877798597002
58,58,7,27093.098651026914,32684.356841442434,26738.39223384857,18339.007921483084,22846.292143507464,20568.703768372536,1.206372045605924,0.9869078682454472,1.2457757933974367,1.1215821409988864
59,59,4,1003.7557888333497,1222.6964280121338,1079.91682947666,538.2567828729048,854.6230064316817,805.949193169845,1.218121421180799,1.0758760661613032,1.5877607744582358,1.4973321634112111
60,60,13,5615.332156068824,8068.507024072485,5611.3768543171145,3799.8860050891108,5639.750576657069,4707.26489801824,1.4368708385936475,0.999295624614577,1.484189412288649,1.2387910826045558
61,61,8,3980.1136385224854,5298.764272983911,3984.0728757783445,2535.604486534668,3703.7526271933543,3164.8086211681366,1.3313097952024657,1.000994754827485,1.4606980887051348,1.2481475868870158
62,62,7,3820.4786290052243,5245.655400678076,3852.2721300641842,2522.809011066593,3666.639969488374,3148.2924650793225,1.3730361847473387,1.008321863343923,1.4533957796266916,1.247931354006179
63,63,28,21262.790814184165,26576.51560035266,19453.850946445247,13978.10342072308,18576.691825038506,15444.161315070829,1.2499072126798976,0.9149246266142921,1.328985146690061,1.1048824615343924
64,64,10,7441.63908514436,10173.36745906726,7338.598618115551,4842.590101569974,7111.079277800016,6079.327906059402,1.3670869203232674,0.9861535253389933,1.468445424586854,1.2553876703478324
65,65,37,10492.946398541066,15858.817081041992,10272.862787260012,6855.942288115028,11084.926670336363,8317.781897154273,1.511378832855469,0.979025566040092,1.616834886366007,1.2132222745768129
66,66,20,9010.272797064086,12169.816602005103,8423.049094610473,5762.550283578148,8506.492826903966,6844.4100104595655,1.3506601715733317,0.9348273114832932,1.476168086748914,1.1877397460573058
67,67,10,13199.583134992385,16093.239699802807,12431.941917402051,8533.202347744353,11249.069981590963,9818.908324318003,1.2192233296473791,0.941843525682618,1.3182706237552795,1.1506709819102685
68,68,12,7170.72638707932,9773.048282314285,7148.572820743261,4878.441549116488,6831.235361318486,5851.687819868427,1.3629091049860718,0.9969105547834071,1.4002905010834166,1.1994994222956712
69,69,2,1822.9169659065676,1879.1315109748048,1828.6015636391114,937.9837986054994,1313.4919840881885,1335.2383790016174,1.0308376882324317,1.003118407387095,1.4003354706562705,1.42351966098638
70,70,7,870.3461795385986,1182.7822636203614,929.6375531531005,485.0656947682627,826.6916902546327,714.6235022198163,1.3589790952462115,1.0681238971439324,1.7042880978206052,1.473250963585919
71,71,9,1212.8126971735107,1752.955881043457,1346.6937378870118,708.6969261134059,1225.2221618733765,1043.7145899354127,1.4453640575570845,1.1103888844712082,1.7288379795756532,1.4727234611546731
72,72,10,1111.4750023175047,1707.6865086917724,1275.687762495117,652.7271932299536,1193.5684375595486,993.271539550946,1.5364146788107012,1.1477430979871046,1.8285869654875224,1.5217253852039527
73,73,12,986.2821818751707,1558.1990895241208,1103.1843047206055,591.884300664718,1089.0558514221611,876.3802424253441,1.5798714791355066,1.1185280693433743,1.839980972969029,1.4806614087265397
