problem_ordinal,example_idx,step,phase,draft_latency_ms,prm_latency_ms,target_latency_ms,draft_input_tokens,draft_output_tokens,fpga_draft_ms,our,weak,strong
0,0,1,draft|draft_verify,167.72818565368652,30127.25782394409,0.0,121.0,21.0,126.852,167.72818565368652,30295.046026397777,167.72818565368652
0,0,2,draft|draft_verify,369.4272041320801,60.34350395202637,0.0,142.0,70.0,431.1112,30127.31784074409,429.8307640841064,30127.31784074409
0,0,3,draft|draft_verify,44.045448303222656,59.51046943664551,0.0,212.0,8.0,49.5488,60.40355995202637,103.61592413986816,60.40355995202637
0,0,4,draft|draft_verify,573.3156204223633,92.22912788391113,0.0,220.0,113.0,722.9432,722.9432,665.6048387062744,573.3156204223633
0,0,5,draft|draft_verify,270.9777355194092,106.8260669708252,0.0,333.0,55.0,362.4208,362.4208,377.8638464902344,270.9777355194092
0,0,6,draft|draft_verify,86.53545379638672,98.75798225402832,0.0,388.0,15.0,99.3888,205.70410522485352,185.35344805041504,205.70410522485352
1,1,1,draft|draft_verify,146.41690254211426,23.213624954223633,0.0,82.0,27.0,160.93920000000003,146.41690254211426,169.6905490963379,146.41690254211426
1,1,2,draft|draft_verify,180.8912754058838,34.456491470336914,0.0,109.0,35.0,211.2224,211.2224,215.4077948762207,180.8912754058838
1,1,3,draft|draft_verify,276.40485763549805,53.04265022277832,0.0,144.0,53.0,325.4984,325.4984,329.50755025827635,276.40485763549805
1,1,4,draft|draft_verify,200.64306259155273,64.06903266906738,0.0,197.0,38.0,237.3008,237.3008,264.7721256606201,200.64306259155273
1,1,5,draft|draft_verify,89.0195369720459,73.08220863342285,0.0,235.0,16.0,100.58800000000001,173.73022143342286,162.16175840546873,162.16175840546873
2,2,1,draft|draft_verify,74.89490509033203,39.24250602722168,0.0,113.0,14.0,84.104,74.89490509033203,114.19742231755372,74.89490509033203
2,2,2,draft|draft_verify,125.98848342895508,39.35837745666504,0.0,127.0,26.0,157.64000000000001,157.64000000000001,165.40688168562014,125.98848342895508
2,2,3,draft|draft_verify|target|target_rescue_verify,516.8595314025879,104.24518585205078,325.55150985717773,153.0,113.0,704.9336,757.1162833260254,946.7163175118164,569.0422147286133
2,2,4,draft|draft_verify,122.73621559143066,58.00938606262207,0.0,176.0,29.0,179.26160000000002,179.26160000000002,180.80562485405272,122.73621559143066
2,2,5,draft|draft_verify,166.21065139770508,71.14458084106445,0.0,205.0,39.0,244.33440000000002,244.33440000000002,237.41526343876953,166.21065139770508
2,2,6,draft|draft_verify|target|backtracking_verify,131.29782676696777,137.43185997009277,221.97937965393066,244.0,28.0,177.4384,246.21435238504637,490.7690887909912,221.97937965393066
2,2,7,draft|draft_verify|target|backtracking_verify,263.5223865509033,264.8615837097168,200.76441764831543,545.0,58.0,411.4432,543.9340382548584,729.2084343089355,396.01322480576175
2,2,8,draft|draft_verify|target|target_rescue_verify,558.3209991455078,430.44185638427734,594.3641662597656,904.0,117.0,939.54,1581.1356618373047,1583.1871153895509,1199.9166609828126
2,2,9,draft|draft_verify,114.47954177856445,99.23243522644043,0.0,342.0,25.0,163.9192,163.9192,213.7719970050049,114.47954177856445
2,2,10,draft|draft_verify,124.77970123291016,96.20785713195801,0.0,367.0,28.0,185.40879999999999,185.40879999999999,221.04758076486814,124.77970123291016
2,2,11,draft|draft_verify,172.18303680419922,126.43003463745117,0.0,395.0,41.0,275.228,275.228,298.6731042416504,172.18303680419922
2,2,12,draft|draft_verify,114.14909362792969,125.88810920715332,0.0,436.0,25.0,169.3336,169.3336,240.09722283508302,126.49006743745117
2,2,13,draft|draft_verify,109.19427871704102,126.35087966918945,0.0,461.0,27.0,184.58880000000002,184.58880000000002,235.60517998623047,125.94812920715331
2,2,14,draft|draft_verify,162.3530387878418,137.64142990112305,0.0,488.0,39.0,270.144,270.144,300.05449988896487,162.3530387878418
2,2,15,draft|draft_verify,98.56104850769043,128.36241722106934,0.0,527.0,20.0,139.2872,267.70963322106934,226.98348172875978,266.12389432219237
3,3,1,draft|draft_verify,85.45255661010742,22.526979446411133,0.0,91.0,20.0,119.4056,85.45255661010742,108.03955205651856,85.45255661010742
3,3,2,draft|draft_verify,164.28279876708984,30.559062957763672,0.0,111.0,40.0,241.8616,241.8616,194.90189372485352,164.28279876708984
3,3,3,draft|draft_verify,292.51670837402344,60.58311462402344,0.0,151.0,65.0,401.28560000000004,401.28560000000004,353.15987499804686,292.51670837402344
3,3,4,draft|draft_verify,298.25639724731445,80.11603355407715,0.0,216.0,69.0,436.9416,436.9416,378.4324860013916,298.25639724731445
3,3,5,draft|draft_verify,124.11642074584961,78.97639274597168,0.0,285.0,22.0,141.1984,220.23481034597165,203.15283109182127,203.15283109182127
4,4,1,draft|draft_verify,132.8299045562744,65.12689590454102,0.0,167.0,25.0,153.8392,132.8299045562744,198.01682046081544,132.8299045562744
4,4,2,draft|draft_verify|target|target_rescue_verify,352.231502532959,136.23809814453125,468.54162216186523,192.0,80.0,503.1872000000001,571.3663130722657,957.0712868393555,468.54162216186523
4,4,3,draft|draft_verify|target|backtracking_verify,42.920827865600586,134.09948348999023,106.55570030212402,262.0,10.0,63.16720000000001,135.22879881726072,283.6360196577149,135.22879881726072
4,4,4,draft|draft_verify|target|target_rescue_verify,768.1636810302734,329.94961738586426,801.3298511505127,542.0,136.0,978.28,1626.4672474146546,1899.5032583666502,1416.3509284449278
4,4,5,draft|draft_verify|target|backtracking_verify,280.76934814453125,408.0545902252197,1236.2234592437744,661.0,60.0,442.2456,1440.2507543563843,1925.1074456135254,1440.2507543563843
4,4,6,draft|draft_verify|target|target_rescue_verify,951.7252445220947,651.7868041992188,1961.9271755218506,1063.0,195.0,1659.6288,3510.796076513916,3565.499380243164,2802.8925210360107
4,4,7,draft|draft_verify,146.79932594299316,139.05787467956543,0.0,515.0,28.0,194.9992,334.11709707956544,285.9172230225586,285.9172230225586
5,5,1,draft|draft_verify,237.67876625061035,33.460378646850586,0.0,112.0,38.0,229.7528,237.67876625061035,271.1991752974609,237.67876625061035
5,5,2,draft|draft_verify,337.5861644744873,55.05990982055664,0.0,150.0,66.0,407.38800000000003,407.38800000000003,392.70612709504394,337.5861644744873
