problem_ordinal,example_idx,steps,our,weak,strong,our_power,weak_power,strong_power,speedup_vs_weak,speedup_vs_strong,power_vs_weak,power_vs_strong
0,0,4,7434.909231453491,8642.04066999497,7150.574854115845,4058.703428726076,5570.258591986472,5040.7144285317045,1.1623599429344333,0.9617568461851873,1.3724231616831475,1.2419518984450306
1,1,9,4775.834922393128,6270.094329365015,4147.059492858215,2483.071005210492,3957.5257730163753,3197.8968809843063,1.3128791993972704,0.8683423024973737,1.593802901613316,1.2878797562670659
2,2,8,3164.2636321264163,3193.243474933667,2533.1632564153565,1315.9280183049927,2072.3314282767496,1797.9302847385406,1.0091584792471213,0.8005537941581201,1.5748060679991125,1.3662831551032713
3,3,5,1019.4072150308593,994.882546627075,824.9604071176514,424.6831485553589,645.6265497929718,582.6851489543915,0.9759422259895993,0.8092550209120094,1.5202546933853962,1.3720467857896097
4,4,12,4966.294096854261,6107.625672339087,3886.566031063196,2535.641912399657,3913.168616842604,3121.1882969921953,1.229815543184961,0.7825887785270341,1.543265473609125,1.2309262919693555
5,5,5,4671.1773839177,4939.415433854834,3620.9398412358155,2511.02899132482,3115.3855820042027,2703.742966890335,1.0574240770347632,0.7751664181502236,1.240680849471405,1.0767470133683479
6,6,10,2485.763680759741,2821.2403759276854,2194.5329931010497,1082.0342737888134,1830.8805537258672,1573.0356810493718,1.1349592070093366,0.8828405572448945,1.6920726062723688,1.4537762057585155
7,7,3,6252.979219431214,7049.7412348935795,5052.086951966004,3219.7324806912293,4401.959027702227,3397.230515241623,1.1274211839672228,0.8079487832402478,1.3671816071989904,1.055128193293962
8,8,11,2314.4767421670167,2641.6045232774172,1992.9905078652587,1021.2123102806206,1714.2864467478437,1444.5767140015032,1.141339843754107,0.86109766045834,1.6786778121356294,1.4145704076016725
9,9,30,16620.29210418793,17474.31635498259,10255.248441954163,7728.8390052187,11291.440320935293,8102.393999828801,1.0513844308776898,0.6170317812507085,1.4609490912297485,1.0483326142979388
10,10,8,3155.345296871924,4161.185420769092,2817.7599221282717,1639.7799615391298,2636.2060783290635,2172.691022987795,1.3187733922161595,0.8930115904974584,1.6076584298875494,1.3249893729329782
11,11,14,18698.75102675249,13138.474554032275,10521.237232651538,7390.932778357269,8526.723528514147,7399.321378946304,0.7026391514189867,0.5626705878696764,1.1536735327214438,1.0011349853720222
12,12,15,6405.707414102843,7371.369746122755,4989.013698329333,3033.9326600076906,4732.605487711377,3813.114202439672,1.150750302752496,0.778838834778106,1.5598914076423107,1.2568222929608486
13,13,11,1538.6887068431395,2100.034229462426,1376.5466125862547,763.3537725759531,1362.8073447147149,1056.8971283043293,1.364820720476317,0.8946231986133539,1.7852893293706968,1.384544317817161
14,14,8,1877.8934584270999,3226.4948253052244,1646.348154600244,1115.8097548586884,2041.3639512263721,1457.5491032146936,1.7181458356043777,0.876699445973471,1.829491042122051,1.3062702641448807
15,15,12,27994.84304809655,28906.68335271928,20469.417579415705,14899.802403947171,18148.464042233434,14838.499654351705,1.0325717241227659,0.7311852952434209,1.2180338738871896,0.9958856669415141
16,16,8,1157.553522316748,1329.9433930844968,999.6009076713623,508.43375247626443,863.0497160814383,724.6944549050849,1.148926047430381,0.86354616732602,1.697467392512909,1.4253468645139098
17,17,8,4252.166522610718,6417.991139909546,3502.41526721521,2486.1663389963965,4048.1239536503326,3040.056940793991,1.5093461429090669,0.8236778236673618,1.6282594974254456,1.2227890359183233
18,18,5,4609.262103119824,4949.009916715038,3290.339318363355,2624.816031384143,3144.155109075507,2823.471704721451,1.073709805603212,0.7138538110332794,1.1978573246588642,1.075683655906563
19,19,18,4303.595368443616,6011.186971568115,3578.0149772074337,2283.631673088128,3848.887235357312,2893.4274287288013,1.3967825636316837,0.831401344894888,1.6854238276317597,1.2670289446529062
20,20,10,1082.4770338933838,1393.8968545974124,1004.5085995855225,491.25158416516825,904.5346349697204,739.1852901750128,1.2876918502223864,0.9279722046134969,1.8412859400888943,1.5046980284678013
21,21,7,10640.018724610914,10382.209081002758,8401.557654548538,5382.032646462942,6501.872959068047,5611.574870963891,0.9757698129786343,0.7896186907185887,1.20807014489982,1.0426497272646245
22,22,18,7998.647338426099,10214.966838567747,6160.424652119311,4374.39462847226,6527.89364115339,5180.938885653467,1.2770867880990682,0.770183306185306,1.4922964651301318,1.184378485638112
23,23,11,3870.6806380289804,3536.6490252596436,2793.933740644336,1593.5978325645797,2295.1702980495083,1981.927741120194,0.9137020994479587,0.7218197526280693,1.4402443647629006,1.2436812479411286
24,24,17,4425.963019773675,6016.387406297414,3951.2477889173338,2284.691969895207,3837.9832767955927,2892.844243622541,1.359339736780057,0.8927430643375289,1.6798690271457606,1.2661856748046558
25,25,9,14890.074276330375,15409.281412477298,10588.406678676849,8110.6876014909185,9707.737260842947,7996.878476433862,1.0348693449415673,0.7111050275624506,1.1969068145416495,0.9859680053469034
26,26,6,6010.169902503046,8418.55243459004,5251.506285450385,3330.1438798271743,5269.461015591644,4033.8903272413922,1.4007178783887588,0.8737700215867938,1.5823523564588793,1.211326138692464
27,27,7,2503.120972740906,3319.5993388749507,2132.552966540137,1339.749826696612,2111.1890261374156,1730.0798009363648,1.3261841417276787,0.8519576120226428,1.575808396514536,1.2913454187205828
28,28,4,1625.9128349871826,1422.5252839560544,1261.6035323443602,650.5487397938539,923.1771137914795,870.2431085109711,0.874908699498192,0.7759355269215927,1.4190744786993459,1.3377062397918624
29,29,10,4991.549030329023,5934.13320524375,4022.710639438519,2502.881674728126,3770.2899607804243,3047.5743125081062,1.1888360044522284,0.8059042623835267,1.5063796258726332,1.217626203939164
30,30,14,2562.8276807265142,2874.2514897888673,2033.9525317668945,1131.7044312754515,1865.2430027241744,1503.956809003855,1.121515703691038,0.7936360868360477,1.6481715111975055,1.3289307414912817
31,31,5,5709.0666401474,7189.345820411157,4353.090969036951,3362.785675095084,4541.526317994251,3861.5317207574844,1.259285671996559,0.7624873282131736,1.3505250577308463,1.1483133609602694
32,32,6,2215.8119322323732,2485.961921189478,1822.6112832577637,1052.0891184836519,1591.0040426728815,1376.9027361869812,1.1219191868350196,0.8225478240030641,1.5122331509007083,1.3087320379964338
33,33,12,14016.625823903902,13407.033548086301,10150.947688454684,7297.112185145737,8474.751551738853,7326.859778984386,0.9565093422999134,0.7242076528249256,1.1613843033673459,1.0040766255312894
34,34,23,5420.003257302393,6657.08434063528,4544.832702560084,2570.1908476052167,4301.326139491879,3397.291792700236,1.2282436051428867,0.8385295149844813,1.6735434816055208,1.321805264331119
35,35,14,4224.69349311582,5245.09242167644,3499.4700634349247,2087.132190333945,3369.470118805984,2715.062270390619,1.2415320614911756,0.8283370306360321,1.6144018737341512,1.3008578387918035
36,36,35,11261.663694648974,13258.175706176931,8948.964652266834,5368.577526244224,8579.700084121783,6773.4764839627705,1.1772839311900787,0.7946396638108605,1.598132846583667,1.2616892372049608
37,37,4,2950.806850278821,4617.12260981875,2648.645003727307,1799.555743537909,2886.884775556393,2288.054260611534,1.564698350006365,0.8976002626119148,1.6042208116770007,1.2714550626329817
38,38,5,1749.1373943069334,1638.274476637549,1402.6889458206056,712.4001895858765,1063.1878980321694,977.6357207298279,0.936618519488395,0.8019318267313116,1.4924026040057743,1.3723125499140234
39,39,15,6532.482404407692,7560.263025099022,5147.496501873255,3447.672675893524,4825.133496149026,4008.3348202923085,1.1573338521352696,0.7879847480951591,1.399533525872931,1.1626204680969254
40,40,7,1656.8045537400392,2146.0331446933833,1405.6409911851074,815.2761224669723,1373.2997032134574,1096.6360956240078,1.2952844316180618,0.8484048332750173,1.6844596148087132,1.3451100374504512
41,41,9,2687.9653625437745,3132.6146696791016,2076.806841648926,1247.1212451941244,2015.328774871713,1586.5499072422508,1.1654222607669804,0.7726315489733564,1.6159846387333503,1.2721697375905834
42,42,5,2783.2553607398686,2325.7519444725344,2055.21097223584,1118.4187148686237,1509.3607541946747,1418.6858088556105,0.8356229102364087,0.7384198378726939,1.3495489069779858,1.2684746687400148
43,43,5,6084.509141673547,6697.930605407447,4693.270218281823,3197.743064693352,4194.629362760034,3255.8362758630656,1.1008169187441106,0.7713473854673077,1.311746840786997,1.018166941494183
44,44,11,3684.5807323426393,4273.3135244747555,2888.5293930624757,1713.6372973320526,2750.6599541319165,2205.970469592347,1.1597828450234018,0.7839506318066105,1.6051587803407381,1.2873030209057679
