problem_ordinal,example_idx,step,phase,draft_latency_ms,prm_latency_ms,target_latency_ms,draft_input_tokens,draft_output_tokens,fpga_draft_ms,our,weak,strong
0,0,1,draft|draft_verify,107.54895210266113,5072.937726974487,0.0,92.0,27.0,161.56320000000002,107.54895210266113,5180.546700677149,107.54895210266113
0,0,2,draft|draft_verify,359.05909538269043,57.33013153076172,0.0,119.0,91.0,557.8720000000001,5072.997748574488,416.44929971345215,5072.997748574488
0,0,3,draft|draft_verify,320.6150531768799,67.52514839172363,0.0,210.0,83.0,525.9152,525.9152,388.2002679686035,320.6150531768799
0,0,4,draft|draft_verify,523.1287479400635,102.76579856872559,0.0,293.0,137.0,904.3736,904.3736,625.9546561087891,523.1287479400635
0,0,5,draft|draft_verify,78.39679718017578,124.96042251586914,0.0,430.0,19.0,128.0464,253.06683771586916,203.41723489604493,227.8463458845947
1,1,1,draft|draft_verify,324.2030143737793,30.53903579711914,0.0,88.0,88.0,532.6816,324.2030143737793,354.8021205708984,324.2030143737793
1,1,2,draft|draft_verify,180.82499504089355,49.72076416015625,0.0,176.0,49.0,304.3576,304.3576,230.6057984010498,180.82499504089355
1,1,3,draft|draft_verify,150.27451515197754,59.4632625579834,0.0,225.0,39.0,246.1584,246.1584,209.79780890996093,150.27451515197754
1,1,4,draft|draft_verify,106.84466361999512,59.29827690124512,0.0,264.0,25.0,159.4264,218.78469690124513,166.20296052124024,166.20296052124024
2,2,1,draft|draft_verify,208.85801315307617,45.763254165649414,0.0,129.0,56.0,342.164,208.85801315307617,254.68131211872557,208.85801315307617
2,2,2,draft|draft_verify,175.4894256591797,49.83019828796387,0.0,185.0,47.0,292.7984,292.7984,225.37966154714354,175.4894256591797
2,2,3,draft|draft_verify|target|target_rescue_verify,415.01665115356445,163.14959526062012,2003.312587738037,232.0,107.0,686.8112000000001,2003.312587738037,2581.538919752222,2003.312587738037
2,2,4,draft|draft_verify,403.1486511230469,99.49874877929688,0.0,327.0,98.0,650.0527999999999,650.0527999999999,502.70747830234376,403.1486511230469
2,2,5,draft|draft_verify,423.8705635070801,148.41914176940918,0.0,425.0,109.0,749.9463999999999,749.9463999999999,572.3497924764893,423.8705635070801
2,2,6,draft|draft_verify,357.84244537353516,128.46946716308594,0.0,534.0,84.0,596.8992000000001,596.8992000000001,486.3719797366211,357.84244537353516
2,2,7,draft|draft_verify,282.24921226501465,151.46136283874512,0.0,618.0,74.0,539.516,539.516,433.7706343037598,282.24921226501465
2,2,8,draft|draft_verify,71.55513763427734,151.29399299621582,0.0,692.0,15.0,109.60320000000002,302.8754270349609,222.90914263049316,302.8754270349609
3,3,1,draft|draft_verify,170.78161239624023,29.921770095825195,0.0,83.0,46.0,275.488,170.78161239624023,200.76341929206544,170.78161239624023
3,3,2,draft|draft_verify,133.76426696777344,29.38532829284668,0.0,129.0,36.0,218.988,218.988,163.20962406062011,133.76426696777344
3,3,3,draft|draft_verify,171.67425155639648,49.55697059631348,0.0,165.0,47.0,290.59040000000005,290.59040000000005,221.29125975270995,171.67425155639648
3,3,4,draft|draft_verify,37.74547576904297,49.64494705200195,0.0,212.0,10.0,62.0872,62.0872,87.45043082104493,49.61700819631348
3,3,5,draft|draft_verify,125.03409385681152,59.02099609375,0.0,222.0,34.0,214.0888,214.0888,184.1151171505615,125.03409385681152
3,3,6,draft|draft_verify,38.977622985839844,59.24510955810547,0.0,256.0,10.0,63.037600000000005,63.037600000000005,98.28274054394532,59.08102329375
3,3,7,draft|draft_verify,331.2981128692627,76.97272300720215,0.0,266.0,87.0,563.2608,563.2608,408.33090547646486,331.2981128692627
3,3,8,draft|draft_verify,127.5629997253418,91.57609939575195,0.0,353.0,32.0,211.1336,211.1336,219.19912472109377,127.5629997253418
3,3,9,draft|draft_verify,51.831722259521484,92.15927124023438,0.0,385.0,13.0,85.8952,91.63612499575196,144.05100389975587,91.63612499575196
3,3,10,draft|draft_verify,27.880430221557617,92.58055686950684,0.0,398.0,7.0,45.9616,92.21928164023437,120.52099269106445,92.21928164023437
3,3,11,draft|draft_verify,111.45853996276855,124.10688400268555,0.0,405.0,29.0,194.6504,194.6504,235.6254471654541,111.45853996276855
3,3,12,draft|draft_verify,78.17935943603516,124.31812286376953,0.0,434.0,20.0,135.0464,135.0464,202.5574982998047,124.16690720268555
3,3,13,draft|draft_verify,330.7061195373535,135.68520545959473,0.0,454.0,86.0,595.028,595.028,466.45139379694825,330.7061195373535
3,3,14,draft|draft_verify,47.19972610473633,126.75714492797852,0.0,540.0,12.0,83.2944,135.74527425959474,174.01688063271484,135.74527425959474
3,3,15,draft|draft_verify,180.46045303344727,127.58326530456543,0.0,552.0,47.0,333.3152,333.3152,308.1037559380127,180.46045303344727
3,3,16,draft|draft_verify,39.94441032409668,129.14347648620605,0.0,599.0,10.0,70.44640000000001,127.64330290456543,169.14789481030274,127.64330290456543
3,3,17,draft|draft_verify,59.34643745422363,130.96284866333008,0.0,609.0,15.0,106.8144,129.20348448620607,190.3692981175537,129.20348448620607
3,3,18,draft|draft_verify,146.24738693237305,150.75421333312988,0.0,624.0,37.0,267.892,418.7062429331299,297.06162986550294,297.06162986550294
4,4,1,draft|draft_verify,317.3367977142334,50.77362060546875,0.0,115.0,78.0,476.17920000000004,317.3367977142334,368.17048071970214,317.3367977142334
4,4,2,draft|draft_verify,473.4025001525879,77.66604423522949,0.0,193.0,116.0,735.116,735.116,551.1286371878174,473.4025001525879
4,4,3,draft|draft_verify,480.6995391845703,92.8492546081543,0.0,309.0,125.0,828.0584,828.0584,573.6088937927245,480.6995391845703
4,4,4,draft|draft_verify|target|target_rescue_verify,51.17058753967285,250.1969337463379,391.3555145263672,434.0,13.0,87.3064,391.3555145263672,692.7830462123779,391.3555145263672
4,4,5,draft|draft_verify,44.94524002075195,125.05340576171875,0.0,446.0,10.0,67.14160000000001,125.09846687316895,170.0586537824707,125.09846687316895
4,4,6,draft|draft_verify,111.81020736694336,125.59199333190918,0.0,456.0,26.0,177.38,177.38,237.46222149885256,125.11341376171875
4,4,7,draft|draft_verify,32.12904930114746,125.45108795166016,0.0,482.0,8.0,54.0848,125.65201413190918,157.6401436528076,125.65201413190918
4,4,8,draft|draft_verify,77.33511924743652,126.24549865722656,0.0,490.0,20.0,137.60000000000002,137.60000000000002,203.6406339046631,125.51109435166016
4,4,9,draft|draft_verify,274.8894691467285,127.46214866638184,0.0,510.0,65.0,456.428,456.428,402.41166981311034,274.8894691467285
4,4,10,draft|draft_verify,83.00042152404785,127.73346900939941,0.0,575.0,17.0,119.9864,127.52220066638183,210.79390413344726,127.52220066638183
4,4,11,draft|draft_verify,211.82656288146973,130.55920600891113,0.0,592.0,47.0,337.7312,337.7312,342.44580649038085,211.82656288146973
4,4,12,draft|draft_verify,479.59446907043457,155.0600528717041,0.0,639.0,107.0,790.3520000000001,790.3520000000001,634.7146075421387,479.59446907043457
4,4,13,draft|draft_verify,163.1031036376953,154.9968719482422,0.0,746.0,42.0,316.5528,316.5528,318.1600091859375,163.1031036376953
4,4,14,draft|draft_verify,89.6615982055664,174.83282089233398,0.0,788.0,22.0,166.5496,341.44243849233396,264.55443669790037,329.9497440405762
5,5,1,draft|draft_verify,45.78971862792969,20.310640335083008,0.0,97.0,12.0,71.5992,45.78971862792969,66.1603685630127,45.78971862792969
5,5,2,draft|draft_verify,90.17634391784668,28.311967849731445,0.0,109.0,25.0,150.4984,150.4984,118.54833176757812,90.17634391784668
