problem_ordinal,example_idx,steps,our,weak,strong,our_power,weak_power,strong_power,speedup_vs_weak,speedup_vs_strong,power_vs_weak,power_vs_strong
0,0,4,7018.11583481687,8642.04066999497,7150.574854115845,4241.13408695798,5570.258591986472,5040.7144285317045,1.2313904291977926,1.0188738719075916,1.3133889374343803,1.188529842532575
1,1,9,3897.209086440967,6270.094329365015,4147.059492858215,2293.2495735981724,3957.5257730163753,3197.8968809843063,1.6088678308740754,1.0641100851597927,1.725728337019554,1.3944827103866926
2,2,8,2019.1336321264162,3193.243474933667,2533.1632564153565,1024.8256345045777,2072.3314282767496,1797.9302847385406,1.5814918953981056,1.2545792988191666,2.0221307493723635,1.7543767683052718
3,3,5,654.9172150308593,994.882546627075,824.9604071176514,332.7581803532105,645.6265497929718,582.6851489543915,1.5190966488492699,1.2596407426529164,1.9402274321480635,1.7510768580832266
4,4,12,3734.6344716912477,6107.625672339087,3886.566031063196,2242.820890304083,3913.168616842604,3121.1882969921953,1.6354011935131147,1.040681775023392,1.7447530624311485,1.391635110269114
5,5,5,3583.5047302891603,4939.415433854834,3620.9398412358155,2116.2472197205293,3115.3855820042027,2703.742966890335,1.3783755863652125,1.0104465080317153,1.4721274305634382,1.2776120585984232
6,6,10,1698.1184874776854,2821.2403759276854,2194.5329931010497,900.3655129759342,1830.8805537258672,1573.0356810493718,1.6613919445151548,1.2923320776989582,2.0334858758354115,1.7471078782772274
7,7,3,4803.629219431214,7049.7412348935795,5052.086951966004,2733.990109617102,4401.959027702227,3397.230515241623,1.4675864669938707,1.0517229205638419,1.6100859371136225,1.2425906382365839
8,8,11,1562.5367421670164,2641.6045232774172,1992.9905078652587,844.2625129866416,1714.2864467478437,1444.5767140015032,1.6905871407630948,1.2754839320458244,2.030513519643822,1.7110515885529554
9,9,30,11434.20210418793,17474.31635498259,10255.248441954163,6432.324691631968,11291.440320935293,8102.393999828801,1.52824973668975,0.8968923540539869,1.7554213853079768,1.2596369723638925
10,10,8,2636.345412942188,4161.185420769092,2817.7599221282717,1542.9920603613202,2636.2060783290635,2172.691022987795,1.5783915872105574,1.0688128756935622,1.7085026851737313,1.408102529366884
11,11,14,12754.981026752488,13138.474554032275,10521.237232651538,6016.470829210418,8526.723528514147,7399.321378946304,1.0300661777916753,0.8248728250229567,1.417230095609583,1.2298441376998028
12,12,15,4367.4306265861205,7371.369746122755,4989.013698329333,2464.2352616626476,4732.605487711377,3813.114202439672,1.687804655957344,1.1423223686621176,1.920516908973307,1.5473823712216992
13,13,11,1274.1764434865233,2100.034229462426,1376.5466125862547,744.5763435607627,1362.8073447147149,1056.8971283043293,1.6481502543840096,1.0803422238913916,1.8303124407598106,1.4194610632537226
14,14,8,1600.4822885391845,3226.4948253052244,1646.348154600244,1069.3050688254539,2041.3639512263721,1457.5491032146936,2.0159515968465715,1.0286575280398278,1.909056648790272,1.363080701390198
15,15,12,22247.48278057474,28906.68335271928,20469.417579415705,13205.008902696189,18148.464042233434,14838.499654351705,1.2993237768885466,0.9200779153895315,1.3743621209166996,1.1237023589830364
16,16,8,823.7046298490478,1329.9433930844968,999.6009076713623,437.66682849883523,863.0497160814383,724.6944549050849,1.614587735567569,1.2135429029390659,1.9719331232884036,1.655813069934345
17,17,8,3181.67167452102,6417.991139909546,3502.41526721521,2132.7925092147657,4048.1239536503326,3040.056940793991,2.0171758108497264,1.1008097709335378,1.8980392776889197,1.4253880429809156
18,18,5,3180.39958137605,4949.009916715038,3290.339318363355,2052.6129948875305,3144.155109075507,2823.471704721451,1.5560968960302062,1.0345679007226312,1.5317817420559523,1.3755499510886406
19,19,18,3320.4563193724725,6011.186971568115,3578.0149772074337,2040.3571884087894,3848.887235357312,2893.4274287288013,1.8103496608273886,1.0775672477099885,1.8863791385266901,1.4180984805828505
20,20,10,734.9120971531249,1393.8968545974124,1004.5085995855225,410.2193321438626,904.5346349697204,739.1852901750128,1.8966851409808574,1.366841835202809,2.205002456228716,1.8019269991785345
21,21,7,8736.835369242752,10382.209081002758,8401.557654548538,4932.965284748967,6501.872959068047,5611.574870963891,1.1883260519652685,0.9616248102974987,1.3180455534867848,1.1375662602599195
22,22,18,5437.240435155187,10214.966838567747,6160.424652119311,3442.9648487275326,6527.89364115339,5180.938885653467,1.8787042729472743,1.1330057453939837,1.8960093779540037,1.5047899450870847
23,23,11,2377.836048383081,3536.6490252596436,2793.933740644336,1198.8403424270414,2295.1702980495083,1981.927741120194,1.487339309059828,1.1749900681942305,1.9144920443726117,1.6532040764559184
24,24,17,3840.393047836096,6016.387406297414,3951.2477889173338,2236.4729081714017,3837.9832767955927,2892.844243622541,1.5666072017517587,1.0288654675967868,1.716087533532265,1.2934850375575555
25,25,9,11976.02294113903,15409.281412477298,10588.406678676849,7273.120318599081,9707.737260842947,7996.878476433862,1.2866776799119704,0.8841338005711764,1.3347417388404779,1.0995113687290392
26,26,6,4810.238426869202,8418.55243459004,5251.506285450385,2939.19159685622,5269.461015591644,4033.8903272413922,1.750132049082097,1.0917351323203301,1.792826647037198,1.3724489181161479
27,27,7,1854.0117817345701,3319.5993388749507,2132.552966540137,1142.9432469824053,2111.1890261374156,1730.0798009363648,1.7904952770953866,1.15023700903614,1.847151231446854,1.5137057815461226
28,28,4,985.9028349871826,1422.5252839560544,1261.6035323443602,479.2957086930847,923.1771137914795,870.2431085109711,1.4428655983878453,1.279642869026502,1.9261117866228024,1.8156705614659032
29,29,10,3619.602786910126,5934.13320524375,4022.710639438519,2112.1943338924434,3770.2899607804243,3047.5743125081062,1.6394432081619164,1.1113679804828822,1.7850109245546408,1.4428474992127756
30,30,14,1621.511780173022,2874.2514897888673,2033.9525317668945,890.1178123985762,1865.2430027241744,1503.956809003855,1.772575151740293,1.2543556924081447,2.095501265948105,1.6896154509605683
31,31,5,3653.6378521607303,7189.345820411157,4353.090969036951,2471.6210322345187,4541.526317994251,3861.5317207574844,1.9677226127267755,1.191440187883583,1.8374687133522218,1.5623478156221988
32,32,6,1570.0619322323732,2485.961921189478,1822.6112832577637,883.856432449594,1591.0040426728815,1376.9027361869812,1.5833527774632707,1.1608531140337288,1.8000706724093631,1.5578352836907203
33,33,12,11324.69055373331,13407.033548086301,10150.947688454684,6615.487290210638,8474.751551738853,7326.859778984386,1.1838763703496096,0.8963554138888423,1.2810472123919712,1.107531381675604
34,34,23,4081.0585942043704,6657.08434063528,4544.832702560084,2313.464763259307,4301.326139491879,3397.291792700236,1.6312150847550186,1.1136406394689684,1.8592572524994888,1.4684865084843512
35,35,14,3043.782502665271,5245.09242167644,3499.4700634349247,1781.7237109396638,3369.470118805984,2715.062270390619,1.72321524848888,1.1497109469453333,1.8911294148007707,1.5238402305140348
36,36,35,8240.93839945073,13258.175706176931,8948.964652266834,4704.909183450501,8579.700084121783,6773.4764839627705,1.6088186883013962,1.0859157317403676,1.823563378077699,1.4396614726992918
37,37,4,2577.121814706384,4617.12260981875,2648.645003727307,1683.3401138702147,2886.884775556393,2288.054260611534,1.791581051183173,1.0277531270011278,1.7149741467985782,1.359234679764747
38,38,5,1040.2473943069335,1638.274476637549,1402.6889458206056,519.6110304122925,1063.1878980321694,977.6357207298279,1.5748892865327022,1.3484186103202396,2.0461226490680313,1.8814760725039061
39,39,15,4639.490148421716,7560.263025099022,5147.496501873255,2779.2286055292366,4825.133496149026,4008.3348202923085,1.6295460887379853,1.1094961595347614,1.7361412755141803,1.4422472524634289
40,40,7,1188.8505176905762,2146.0331446933833,1405.6409911851074,713.0815580447528,1373.2997032134574,1096.6360956240078,1.8051328680599812,1.1823530126526434,1.9258662459018039,1.537883126063377
41,41,9,1827.5199682338134,3132.6146696791016,2076.806841648926,1047.0085004725674,2015.328774871713,1586.5499072422508,1.7141343044840065,1.136407195405932,1.9248447113486606,1.515317121614735
42,42,5,1738.575360739868,2325.7519444725344,2055.21097223584,846.644835841016,1509.3607541946747,1418.6858088556105,1.3377343294930784,1.182123604559324,1.7827555195507085,1.6756563659262822
43,43,5,4827.449141673547,6697.930605407447,4693.270218281823,2816.109152793765,4194.629362760034,3255.8362758630656,1.3874678756502556,0.9722050052825191,1.4895123502576904,1.1561470451644469
44,44,11,2436.042275002392,4273.3135244747555,2888.5293930624757,1367.5396847333884,2750.6599541319165,2205.970469592347,1.7542033520212859,1.1857468249641272,2.0113931499312776,1.6130942993602533
45,45,3,3675.515807233289,4620.765655952197,4118.756128040173,1949.423957783377,2981.337631241295,3090.640675187111,1.2571747472446424,1.1205926852319892,1.5293428704094063,1.5854122767124357
