problem_ordinal,example_idx,steps,our,weak,strong,our_power,weak_power,strong_power,speedup_vs_weak,speedup_vs_strong,power_vs_weak,power_vs_strong
0,0,6,31164.357691574656,32057.314847868674,31405.447047516427,18433.251849685887,20805.13465701236,20524.898824856755,1.028653154514891,1.0077360604806225,1.1286741388154413,1.11347140440695
1,1,5,696.0897870446045,1141.539778296924,966.5178565805176,357.23934073876416,740.8070925899034,679.4216718673706,1.6399318012458868,1.3884959592412243,2.0736996408568227,1.9018668841520632
2,2,15,3695.5083591292478,6183.939214747851,3969.1391452498538,2226.3759035694134,3946.0868891435957,3094.0827446805783,1.6733663176464681,1.0740441529362634,1.7724261580522291,1.389739594162883
3,3,5,825.3738557101562,1237.686637872632,1043.6612920903565,417.6272925436802,803.2063979121382,734.5508153438568,1.4995466954883367,1.2644709847180517,1.9232612720782125,1.7588668855185732
4,4,7,6617.90150089992,9114.751434203783,6682.011752395282,3797.4026214181563,5686.67163604645,4510.989326775074,1.3772872613719522,1.0096873988660369,1.4975161190368427,1.1879144184849237
5,5,7,1370.4961809780516,2276.4333407100344,1608.423411568872,778.2246168176636,1456.3429547953347,1217.7616364955902,1.6610285911818177,1.1736066352414234,1.87136582848105,1.564794546689223
6,6,6,925.643565685376,1635.57427514729,1323.95236856521,481.8492130840488,1061.4250324153911,937.9574201107025,1.7669590496599616,1.4303047281324897,2.202815743169528,1.9465787110190733
7,7,5,4387.817721176648,6635.0130696754395,4402.86268370968,2509.789193862631,4137.350924167917,2943.0494220256805,1.5121441890471645,1.0034288029925267,1.6484854322766551,1.172628135152758
8,8,7,10490.434591732052,12481.975376227807,9536.512780835907,6109.803277904401,7808.763023137225,6562.765461119015,1.1898434966712792,0.9090674649791944,1.278071104412964,1.0741369505058722
9,9,5,1100.2196964571533,1589.4454051632324,1344.2539099123535,549.7422146150955,1031.497829392538,942.707040536311,1.4446618346148936,1.2218049851688906,1.8763300360965476,1.7148165366859294
