problem_ordinal,example_idx,step,phase,draft_latency_ms,prm_latency_ms,target_latency_ms,draft_input_tokens,draft_output_tokens,fpga_draft_ms,our,weak,strong
0,0,1,draft|draft_verify|target|backtracking_verify,641.1023139953613,6284.065246582031,602.398157119751,220.0,145.0,517.238,3783.195053286377,7527.625833697143,3783.195053286377
0,0,2,draft|draft_verify|target|backtracking_verify|target_rescue_verify,1120.091199874878,493.68786811828613,781.1412811279297,688.0,279.0,1352.838,3902.929388143695,2394.980572321094,3902.929388143695
0,0,3,draft|draft_verify|target|target_rescue_verify,1221.1439609527588,1179.5639991760254,13959.143877029419,1299.0,311.0,1974.7179999999998,14745.519876480103,16359.912085958204,14745.519876480103
0,0,5,draft|draft_verify,407.9716205596924,171.89264297485352,0.0,737.0,106.0,503.30000000000007,503.30000000000007,579.9243483345459,407.9716205596924
0,0,6,draft|draft_verify|target|backtracking_verify,304.8677444458008,353.4221649169922,474.49469566345215,843.0,80.0,397.0168,573.7879464584961,1132.8446690262451,481.6388909042969
0,0,7,draft|draft_verify|target|target_rescue_verify,108.03675651550293,397.2041606903076,353.762149810791,923.0,27.0,135.9276,573.9752647488037,859.0630886166016,573.9752647488037
1,1,1,draft|draft_verify,97.21231460571289,30.35283088684082,0.0,136.0,25.0,80.3036,97.21231460571289,127.6251654925537,97.21231460571289
1,1,2,draft|draft_verify,360.20517349243164,59.66019630432129,0.0,161.0,94.0,316.2056,316.2056,419.92544499675296,360.20517349243164
1,1,3,draft|draft_verify|target|target_rescue_verify,314.424991607666,163.28072547912598,473.008394241333,255.0,77.0,274.5244,473.008394241333,950.7741729281249,473.008394241333
1,1,4,draft|draft_verify,373.94237518310547,99.58720207214355,0.0,333.0,97.0,366.2876,366.2876,473.589654855249,373.94237518310547
1,1,5,draft|draft_verify|target|backtracking_verify,481.6575050354004,260.8911991119385,405.4250717163086,430.0,119.0,480.1564,610.6620947559693,1148.0338710636474,612.1631997913696
1,1,6,draft|draft_verify|target|target_rescue_verify,430.7212829589844,257.0066452026367,389.5292282104492,549.0,112.0,482.61199999999997,611.1754122013183,1077.3172459720704,559.2846951603027
1,1,7,draft|draft_verify,71.59924507141113,129.09197807312012,0.0,611.0,17.0,72.5788,257.65531427443847,200.75123674453124,257.65531427443847
2,2,1,draft|draft_verify|target|backtracking_verify,211.1811637878418,60.52350997924805,425.8434772491455,103.0,57.0,181.2636,425.8434772491455,697.6081966162353,425.8434772491455
2,2,2,draft|draft_verify|target|target_rescue_verify,598.494291305542,222.77450561523438,816.4868354797363,334.0,158.0,609.0784,1184.462823351294,1637.8157588005126,1173.8787146568359
2,2,3,draft|draft_verify|target|target_rescue_verify|backtracking_verify,1269.6533203125,356.2662601470947,1295.2075004577637,469.0,317.0,1385.6860000000001,2300.549698939203,2921.187334517358,2184.5170192517025
2,2,4,draft|draft_verify|target|target_rescue_verify,327.33964920043945,226.942777633667,343.45006942749023,363.0,81.0,309.942,423.4734536168335,897.7925610615966,440.87110281727297
2,2,5,draft|draft_verify|target|target_rescue_verify,374.4363784790039,254.26912307739258,1168.43843460083,417.0,98.0,389.7448,1168.43843460083,1797.2040145572266,1168.43843460083
2,2,6,draft|draft_verify,180.9370517730713,142.12894439697266,0.0,621.0,46.0,201.572,201.572,323.126032970044,180.9370517730713
2,2,7,draft|draft_verify|target|target_rescue_verify,113.43812942504883,281.4638614654541,94.38729286193848,667.0,28.0,124.4888,423.7128650624268,489.3493061524414,423.7128650624268
3,3,1,draft|draft_verify,419.10862922668457,59.6926212310791,0.0,194.0,108.0,373.6464,419.10862922668457,478.86133685776366,419.10862922668457
3,3,2,draft|draft_verify,130.82647323608398,75.927734375,0.0,302.0,34.0,122.84479999999999,122.84479999999999,206.814234811084,130.82647323608398
3,3,3,draft|draft_verify|target|target_rescue_verify,526.461124420166,216.8722152709961,389.6017074584961,336.0,133.0,509.22200000000004,617.718214035498,1132.9951535496582,634.9573384556641
3,3,4,draft|draft_verify|target|target_rescue_verify,139.54901695251465,185.03451347351074,207.49878883361816,395.0,36.0,138.012,230.58928553675537,532.1423480596436,232.12630248927002
3,3,5,draft|draft_verify|target|target_rescue_verify,287.5957489013672,216.6574001312256,73.64463806152344,426.0,71.0,281.302,389.6907568656128,577.9578438941162,395.98450576697996
3,3,6,draft|draft_verify,133.98313522338867,123.5203742980957,0.0,433.0,34.0,133.22,133.22,257.5635367214844,133.98313522338867
3,3,7,draft|draft_verify,332.54313468933105,136.31582260131836,0.0,467.0,82.0,334.0952,334.0952,468.9190228906494,332.54313468933105
3,3,8,draft|draft_verify,107.43999481201172,127.52795219421387,0.0,549.0,26.0,108.34,136.37588820131836,235.0279678062256,136.37588820131836
3,3,9,draft|draft_verify,234.46011543273926,129.1029453277588,0.0,575.0,58.0,249.0872,249.0872,363.6231071604981,234.46011543273926
3,3,10,draft|draft_verify,100.44693946838379,129.95076179504395,0.0,633.0,26.0,113.38,129.1629917277588,230.45772206342775,129.1629917277588
3,3,11,draft|draft_verify|target|target_rescue_verify,349.215030670166,304.6531677246094,259.3536376953125,659.0,87.0,394.686,547.0726534623046,913.2819056900879,501.6016841324707
3,3,12,draft|draft_verify,298.9330291748047,153.29885482788086,0.0,696.0,75.0,345.51959999999997,345.51959999999997,452.29194400268557,298.9330291748047
3,3,13,draft|draft_verify,156.3584804534912,172.36757278442383,0.0,771.0,40.0,188.8376,188.8376,328.786085237915,156.3584804534912
3,3,14,draft|draft_verify,21.40498161315918,172.91808128356934,0.0,811.0,5.0,22.1596,172.42760478442383,194.3830668967285,172.42760478442383
3,3,15,draft|draft_verify,130.9196949005127,172.37448692321777,0.0,816.0,34.0,163.5536,172.97808528356933,303.3542090237305,172.97808528356933
3,3,16,draft|draft_verify,346.7237949371338,198.62937927246094,0.0,850.0,87.0,434.10839999999996,434.10839999999996,545.4132438095947,346.7237949371338
3,3,17,draft|draft_verify,115.61441421508789,191.69950485229492,0.0,937.0,29.0,147.17079999999999,198.68944887246093,307.3739422673828,198.68944887246093
3,3,18,draft|draft_verify,248.83103370666504,203.7067413330078,0.0,966.0,64.0,334.57759999999996,334.57759999999996,452.5978262396728,248.83103370666504
3,3,19,draft|draft_verify,119.98343467712402,220.05558013916016,0.0,1030.0,29.0,153.4204,203.76679253300782,340.09903801628417,203.76679253300782
3,3,20,draft|draft_verify,156.2802791595459,227.2317409515381,0.0,1059.0,40.0,215.7944,220.11560333916015,383.57205211108396,220.11560333916015
3,3,21,draft|draft_verify,238.81936073303223,230.96203804016113,0.0,1099.0,62.0,343.37199999999996,343.37199999999996,469.8414483731934,238.81936073303223
3,3,22,draft|draft_verify,159.85703468322754,254.2092800140381,0.0,1161.0,40.0,225.3416,231.02208764016115,414.1263466972656,231.02208764016115
3,3,23,draft|draft_verify,22.729158401489258,255.80453872680664,0.0,1201.0,5.0,25.9036,254.2693120140381,278.5937011282959,254.2693120140381
3,3,24,draft|draft_verify,122.16639518737793,256.6554546356201,0.0,1206.0,31.0,176.918,255.86454272680663,378.88187462299805,255.86454272680663
3,3,25,draft|draft_verify,335.31951904296875,277.4839401245117,0.0,1237.0,82.0,483.78319999999997,483.78319999999997,612.8635247674804,335.31951904296875
3,3,26,draft|draft_verify,103.3177375793457,276.5798568725586,0.0,1319.0,26.0,154.54000000000002,277.5440057245117,379.9576152519043,277.5440057245117
3,3,27,draft|draft_verify,228.33538055419922,278.02562713623047,0.0,1345.0,58.0,354.42319999999995,354.42319999999995,506.4210540904297,276.6398776725586
3,3,28,draft|draft_verify,104.83598709106445,290.7402515411377,0.0,1403.0,26.0,159.57999999999998,278.08567353623044,395.63625943220217,278.08567353623044
3,3,29,draft|draft_verify,159.4984531402588,312.990665435791,0.0,1429.0,40.0,250.4264,290.8002723411377,472.5491505760498,290.8002723411377
3,3,30,draft|draft_verify,86.36975288391113,314.94975090026855,0.0,1469.0,21.0,131.286,313.050697435791,401.37952058417966,313.050697435791
3,3,31,draft|draft_verify,69.2293643951416,313.24219703674316,0.0,1490.0,15.0,93.366,628.3119767370117,382.5315734318848,628.3119767370117
4,4,1,draft|draft_verify|target|backtracking_verify,176.00607872009277,120.68819999694824,284.7170829772949,223.0,44.0,151.564,284.7170829772949,581.471396894336,284.7170829772949
4,4,2,draft|draft_verify|target|target_rescue_verify,689.1899108886719,340.61408042907715,1339.9136066436768,535.0,175.0,762.2059999999999,1687.6835036436462,2369.777737961426,1614.6674145323182
4,4,3,draft|draft_verify|target|target_rescue_verify,737.7216815948486,534.2710018157959,1218.2867527008057,762.0,186.0,913.44,1923.3467765122498,2490.3395849114504,1747.6284581070984
4,4,4,draft|draft_verify|target|target_rescue_verify,1333.3022594451904,539.3311977386475,1353.816270828247,969.0,337.0,1884.4699999999998,2965.936803318109,3226.509997612085,2414.7690627632996
4,4,5,draft|draft_verify|target|target_rescue_verify,1045.8199977874756,594.0108299255371,1377.7589797973633,1200.0,256.0,1547.4560000000001,2681.9038171428347,3017.650012310376,2180.26781493031
4,4,6,draft|draft_verify,159.34014320373535,153.12647819519043,0.0,699.0,39.0,177.4572,330.6437093951904,312.5266525989258,312.5266525989258
5,5,1,draft|draft_verify,192.72947311401367,29.565095901489258,0.0,94.0,50.0,157.49439999999998,192.72947311401367,222.35460901550292,192.72947311401367
5,5,2,draft|draft_verify,93.86849403381348,29.64019775390625,0.0,144.0,25.0,80.7644,80.7644,123.56871178771972,93.86849403381348
5,5,3,draft|draft_verify,139.00494575500488,49.652814865112305,0.0,169.0,37.0,122.39,122.39,188.7177902201172,139.00494575500488
5,5,4,draft|draft_verify,132.10320472717285,59.034109115600586,0.0,206.0,35.0,118.6876,118.6876,191.19734184277343,132.10320472717285
5,5,5,draft|draft_verify,57.872772216796875,59.59486961364746,0.0,241.0,15.0,51.39960000000001,59.09413711560059,117.52765383044434,59.09413711560059
5,5,6,draft|draft_verify,168.31588745117188,60.47677993774414,0.0,256.0,43.0,151.382,151.382,228.85270178891602,168.31588745117188
5,5,7,draft|draft_verify,121.2306022644043,75.8054256439209,0.0,299.0,31.0,111.614,111.614,197.0960527083252,121.2306022644043
5,5,8,draft|draft_verify,76.06029510498047,76.94196701049805,0.0,330.0,19.0,69.1964,75.86545044392089,153.06227731547852,76.06029510498047
5,5,9,draft|draft_verify|target|target_rescue_verify,1055.2153587341309,226.3791561126709,468.05310249328613,349.0,270.0,1087.3704,1200.6201940563355,1749.707833340088,1168.4651527904664
5,5,10,draft|draft_verify|target|target_rescue_verify,433.1645965576172,273.47254753112793,947.3438262939453,422.0,110.0,440.4832,947.3438262939453,1654.0410583826904,947.3438262939453
5,5,11,draft|draft_verify,280.9574604034424,132.87615776062012,0.0,585.0,71.0,308.014,308.014,413.8936749640625,280.9574604034424
5,5,12,draft|draft_verify,669.2876815795898,189.44883346557617,0.0,656.0,164.0,759.3856000000001,759.3856000000001,858.796646245166,669.2876815795898
5,5,13,draft|draft_verify,288.83957862854004,177.71196365356445,0.0,820.0,73.0,357.5132,357.5132,466.6116006821045,288.83957862854004
5,5,14,draft|draft_verify,674.7522354125977,226.00340843200684,0.0,893.0,173.0,900.8475999999999,900.8475999999999,900.8157822446045,674.7522354125977
5,5,15,draft|draft_verify,336.86256408691406,231.16707801818848,0.0,1066.0,87.0,478.69079999999997,478.69079999999997,568.0897117051026,336.86256408691406
5,5,16,draft|draft_verify,293.7750816345215,256.1357021331787,0.0,1153.0,72.0,409.24559999999997,409.24559999999997,549.9708413677001,293.7750816345215
